# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
    7     57     29     27      0      0      0      0      -      -    877   1312      0      0    772      6      0      0      0      0      0      0 
    0     57     29     27      0      0      0      0      -      -    877   1312      0      0    820      6      0      0      0      0      0      0 
    1     57     32     28      0      0      0      0      -      -    877   1312      0      0    820      6      0      0      0      0      5      0 
    2     59     35     34      0      0      0      0      -      -    877   1312      0      0    820      6      0      0      0      0      0      0 
    3     58     32     28      0      0      0      0      -      -    877   1312      0      0    820      6      0      0      0      0      0      0 
    4     58     31     29      0      0      0      0      -      -    877   1312      0      0    820      6      0      0      0      0      0      0 
    5     59     32     32      0      0      0      0      -      -    877   1312      0      0    820      6      0      0      0      0      0      0 
    6     60     32     29      0      0      0      0      -      -    877   1312      0      0    820      6      0      0      0      0      0      0 
    7     57     29     27      0      0      0      0      -      -    877   1312      0      0    772      6      0      0      0      0      0      0 
    0     57     29     27      0      0      0      0      -      -    877   1312      0      0    820      6      0      0      0      0      0      0 
